Internal ID,Order Type,Date Created,PMM Order Date,Document Number,In Report 3?,Status,Requested Pickup Date,Actual Carrier Pickup Date,Actual Carrier Delivery Date,Pick-Up Ergent?,Name-Receiver/Destination,Donor,Carrier Code,Subsidy Amount,Actual Freight Cost,Total Order Pounds,Total Gross Weight Fulfilled,Miles,Shipping Method Code,Drop Off Member 1,Drop Off Member 2,Drop Off Member 3,Drop Off Member 4
49530619,Produce,2021/1/22 9:35,2021/1/22,PR49530619,0,Pending Billing,2021/1/26,2021/1/26,2021/1/27,4,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101025 Gumz Muck Farms LLC,CR10024,-774.3,774.3,40000,40000,251,FA Arranged,Cust-2078,,,
49530637,Produce,2021/1/22 10:00,2021/1/22,PR49530637,0,Pending Billing,2021/1/27,2021/1/27,2021/1/28,5,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-100921 BUSHMANS INC,CR10096,-772.5,772.5,40000,40000,245,FA Arranged,Cust-2078,,,
49531753,Produce,2021/1/22 13:40,2021/1/22,PR49531753,0,Pending Billing/Partially Fulfilled,2021/1/25,,,3,"Cust-2056 Norfolk, Virginia Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,400.00",39180,39180,710.6,Vendor Arranged,Cust-2056,,,
49531757,Produce,2021/1/22 13:55,2021/1/22,PR49531757,0,Pending Fulfillment,2021/2/9,2021/2/8,,18,"Cust-2199 New York, New York Food Bank (FB)",V-100823 California Association Of Food Banks,CR10034,"-1,500.00","6,905.13",40000,,2923,FA Arranged,Cust-2199,,,
49531761,Produce,2021/1/22 14:10,2021/1/22,PR49531761,0,Pending Fulfillment,2021/2/3,,,12,"Cust-2199 New York, New York Food Bank (FB)",V-100823 California Association Of Food Banks,CR10034,"-1,500.00","7,005.13",40000,,2923,FA Arranged,Cust-2199,,,
49531766,Produce,2021/1/22 14:20,2021/1/22,PR49531766,0,Pending Fulfillment,2021/2/15,,,24,"Cust-2199 New York, New York Food Bank (FB)",V-100823 California Association Of Food Banks,CR10034,"-1,500.00","7,505.13",40000,,2923,FA Arranged,Cust-2199,,,
49531855,Produce,2021/1/22 14:35,2021/1/22,PR49531855,0,Pending Fulfillment,2021/2/4,2021/2/9,,13,Cust-2248 Grove City Cluster,V-100823 California Association Of Food Banks,CR10030,"-1,500.00","4,482.36",40000,,2056,FA Arranged,Cust-2248,,,
49531860,Produce,2021/1/22 15:05,2021/1/22,PR49531860,0,Pending Fulfillment,2021/2/5,2021/2/5,2021/2/8,14,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10001,"-1,500.00","4,698.84",38000,,1628,FA Arranged,Cust-2077,,,
49531864,Produce,2021/1/22 15:20,2021/1/22,PR49531864,0,Pending Billing,2021/1/26,2021/1/26,2021/1/27,4,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101025 Gumz Muck Farms LLC,CR10015,"-1,500.00","1,900.00",40000,40000,411,FA Arranged,Cust-2077,,,
49534074,Produce,2021/1/22 15:40,2021/1/22,PR49534074,0,Pending Billing/Partially Fulfilled,2021/1/25,,,3,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,310.00",40000,40000,726.7,Vendor Arranged,Cust-2245,,,
49534075,Produce,2021/1/22 15:45,2021/1/22,PR49534075,0,Pending Fulfillment,2021/2/8,2021/2/8,,17,"Cust-2037 Kansas City, Missouri Food Bank (FB)",V-100823 California Association Of Food Banks,CR10024,"-1,500.00","4,220.64",40000,,1744,FA Arranged,Cust-2037,,,
49542767,Produce,2021/1/25 8:10,2021/1/25,PR49542767,0,Pending Billing,2021/1/26,2021/1/27,2021/1/28,1,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10032,"-1,444.30","1,444.30",40000,40000,271,FA Arranged,Cust-2245,,,
49543253,Produce,2021/1/25 9:40,2021/1/25,PR49543253,0,Pending Billing,2021/1/26,2021/1/26,2021/1/28,1,"Cust-2208 Phoenix, AZ Food Bank (FB)",V-101024 Feeding Washington,CR10019,"-1,500.00","2,857.50",41895,41895,1155,FA Arranged,Cust-2208,,,
49543254,Produce,2021/1/25 9:50,2021/1/25,PR49543254,0,Pending Billing,2021/1/27,,,2,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49543258,Produce,2021/1/25 9:55,2021/1/25,PR49543258,0,Billed,2021/1/27,2021/1/27,2021/1/29,2,"Cust-2208 Phoenix, AZ Food Bank (FB)",V-101024 Feeding Washington,CR10019,"-1,500.00","2,959.00",42000,42000,1200,FA Arranged,Cust-2208,,,
49543259,Produce,2021/1/25 10:00,2021/1/25,PR49543259,0,Pending Billing,2021/1/27,,,2,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",41840,41840,580.2,Vendor Arranged,Cust-2086,,,
49543266,Produce,2021/1/25 10:10,2021/1/25,PR49543266,0,Pending Billing,2021/1/28,,,3,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49543268,Produce,2021/1/25 10:20,2021/1/25,PR49543268,0,Pending Billing,2021/1/26,,,1,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,465.00",42500,42500,965.6,Vendor Arranged,Cust-2245,,,
49543269,Produce,2021/1/25 10:20,2021/1/25,PR49543269,0,Pending Billing,2021/1/28,,,3,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,465.00",42500,42500,977.6,Vendor Arranged,Cust-2245,,,
49543381,Produce,2021/1/25 10:05,2021/1/25,PR49543381,0,Pending Billing,2021/1/28,,,3,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49543501,Produce,2021/1/25 10:35,2021/1/25,PR49543501,0,Pending Billing,2021/1/26,2021/1/26,2021/1/27,1,"Cust-2004 Atlanta, GA Food Bank (FB)",V-102257 Grimmway Farms,CR10024,-721.4,721.4,42000,42000,238,FA Arranged,Cust-2004,,,
49543503,Produce,2021/1/25 10:55,2021/1/25,PR49543503,0,Pending Fulfillment,2021/2/3,,,9,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,465.00",42500,,977.6,Vendor Arranged,Cust-2245,,,
49543504,Produce,2021/1/25 10:55,2021/1/25,PR49543504,0,Pending Billing,2021/1/29,,,4,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,40000,729.6,Vendor Arranged,Cust-2245,,,
49543505,Produce,2021/1/25 10:56,2021/1/25,PR49543505,0,Pending Fulfillment,2021/2/2,,,8,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,,717.6,Vendor Arranged,Cust-2245,,,
49543506,Produce,2021/1/25 10:56,2021/1/25,PR49543506,0,Pending Billing,2021/1/29,,,4,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,465.00",42500,42500,977.6,Vendor Arranged,Cust-2245,,,
49543510,Produce,2021/1/25 11:20,2021/1/25,PR49543510,0,Pending Billing,2021/1/31,,,6,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",40712,40712,372,Vendor Arranged,Cust-2199,,,
49543920,Produce,2021/1/25 11:25,2021/1/25,PR49543920,0,Pending Billing/Partially Fulfilled,2021/1/31,,,6,"Cust-2199 New York, New York Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,600.00",41200,41200,358.1,Vendor Arranged,Cust-2199,,,
49545518,Produce,2021/1/25 14:40,2021/1/25,PR49545518,0,Pending Fulfillment,2021/2/16,,,22,Cust-2247 Indianapolis Co-op,V-103016 Chesapeake Farms,CR10001,"-1,500.00","1,973.82",40000,,722,FA Arranged,Cust-2247,,,
49545519,Produce,2021/1/25 14:41,2021/1/25,PR49545519,0,Pending Fulfillment,2021/2/9,2021/2/9,,15,Cust-2247 Indianapolis Co-op,V-103016 Chesapeake Farms,CR10001,"-1,500.00","1,973.82",40000,,722,FA Arranged,Cust-2247,,,
49550328,Produce,2021/1/25 15:50,2021/1/25,PR49550328,0,Pending Fulfillment,2021/2/15,,,21,"Cust-2017 Cleveland, Ohio Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10034,"-1,500.00","3,710.36",42000,,1702,FA Arranged,Cust-2017,,,
49550340,Produce,2021/1/25 16:05,2021/1/25,PR49550340,0,Pending Billing,2021/1/26,,,1,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,650.00",42000,42000,1117,Vendor Arranged,Cust-2014,,,
49554090,Produce,2021/1/26 7:35,2021/1/26,PR49554090,0,Pending Billing,2021/2/2,2021/2/2,2021/2/3,7,"Cust-2060 Orlando, Florida Food Bank (FB)",V-103016 Chesapeake Farms,CR10034,"-1,500.00","1,791.20",40000,40000,620,FA Arranged,Cust-2060,,,
49554301,Produce,2021/1/26 8:50,2021/1/26,PR49554301,0,Pending Billing,2021/1/29,2021/1/30,2021/2/6,3,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","8,198.70",40950,40950,2999,FA Arranged,Cust-2199,,,
49554305,Produce,2021/1/26 8:55,2021/1/26,PR49554305,0,Pending Billing,2021/1/28,2021/1/28,2021/1/29,2,Cust-2271 Austin Co-op,V-103354 N&W Farm Produce Inc,CR10057,"-1,500.00","2,172.70",40000,40000,939,FA Arranged,Cust-2271,,,
49554309,Produce,2021/1/26 9:00,2021/1/26,PR49554309,0,Pending Billing,2021/1/29,2021/1/28,2021/2/1,3,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","3,821.60",37044,37044,1572,FA Arranged,Cust-2248,,,
49554317,Produce,2021/1/26 9:20,2021/1/26,PR49554317,0,Pending Billing,2021/2/1,2021/2/1,2021/2/2,6,"Cust-2078 Brooklyn Park, MN Food Bank (FB)","V-100951 Alsum Farms & Produce, Inc.",CR10096,-758.94,758.94,20000,20000,274,FA Arranged,Cust-2248,,,
49554324,Produce,2021/1/26 9:35,2021/1/26,PR49554324,0,Pending Fulfillment,2021/2/16,,,21,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554326,Produce,2021/1/26 9:36,2021/1/26,PR49554326,0,Pending Fulfillment,2021/2/22,,,27,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554327,Produce,2021/1/26 9:36,2021/1/26,PR49554327,0,Pending Billing,2021/2/1,,,6,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,40000,1244.1,Vendor Arranged,Cust-2247,,,
49554328,Produce,2021/1/26 9:36,2021/1/26,PR49554328,0,Pending Fulfillment,2021/2/22,,,27,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554329,Produce,2021/1/26 9:36,2021/1/26,PR49554329,0,Pending Billing,2021/2/1,,,6,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,40000,1244.1,Vendor Arranged,Cust-2247,,,
49554330,Produce,2021/1/26 9:37,2021/1/26,PR49554330,0,Pending Fulfillment,2021/2/23,,,28,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554332,Produce,2021/1/26 9:37,2021/1/26,PR49554332,0,Pending Fulfillment,2021/2/2,,,7,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554333,Produce,2021/1/26 9:37,2021/1/26,PR49554333,0,Pending Fulfillment,2021/2/23,,,28,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554334,Produce,2021/1/26 9:37,2021/1/26,PR49554334,0,Pending Fulfillment,2021/2/8,,,13,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554335,Produce,2021/1/26 9:37,2021/1/26,PR49554335,0,Pending Fulfillment,2021/2/8,,,13,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554336,Produce,2021/1/26 9:38,2021/1/26,PR49554336,0,Pending Fulfillment,2021/2/9,,,14,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554337,Produce,2021/1/26 9:38,2021/1/26,PR49554337,0,Pending Fulfillment,2021/2/15,,,20,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49554338,Produce,2021/1/26 9:38,2021/1/26,PR49554338,0,Pending Fulfillment,2021/2/15,,,20,Cust-2247 Indianapolis Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,200.00",40000,,1244.1,Vendor Arranged,Cust-2247,,,
49555242,Produce,2021/1/26 10:20,2021/1/26,PR49555242,0,Pending Fulfillment,2021/2/1,2021/2/1,2021/2/4,6,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","5,173.25",36000,,2175,FA Arranged,Cust-2247,,,
49555244,Produce,2021/1/26 10:25,2021/1/26,PR49555244,0,Pending Fulfillment,2021/2/5,2021/2/4,,10,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","3,865.11",36000,,1581,FA Arranged,Cust-2248,,,
49556966,Produce,2021/1/26 11:55,2021/1/26,PR49556966,0,Pending Billing,2021/1/27,2021/1/28,2021/1/29,1,Cust-2271 Austin Co-op,V-100752 Mountain King,CR10057,"-1,500.00","2,900.00",40000,40000,1112,FA Arranged,Cust-2271,,,
49559681,Produce,2021/1/26 12:55,2021/1/26,PR49559681,0,Pending Fulfillment,2021/2/5,,,10,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,,729.6,Vendor Arranged,Cust-2245,,,
49559682,Produce,2021/1/26 13:15,2021/1/26,PR49559682,0,Pending Billing,2021/2/1,2021/2/1,2021/2/3,6,Cust-2248 Grove City Cluster,V-101994 Nash Produce LLC,CR10001,"-1,500.00","2,880.25",40000,40000,1275,FA Arranged,Cust-2248,,,
49559683,Produce,2021/1/26 13:20,2021/1/26,PR49559683,0,Pending Billing,2021/1/29,,,3,"Cust-2060 Orlando, Florida Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","4,800.00",40000,40000,1684.3,Vendor Arranged,Cust-2060,,,
49559684,Produce,2021/1/26 13:21,2021/1/26,PR49559684,0,Pending Fulfillment,2021/2/12,,,17,"Cust-2060 Orlando, Florida Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","4,800.00",40000,,1684.3,Vendor Arranged,Cust-2060,,,
49559685,Produce,2021/1/26 13:21,2021/1/26,PR49559685,0,Pending Fulfillment,2021/2/5,,,10,"Cust-2060 Orlando, Florida Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","4,800.00",40000,,1684.3,Vendor Arranged,Cust-2060,,,
49559687,Produce,2021/1/26 13:21,2021/1/26,PR49559687,0,Pending Fulfillment,2021/2/19,,,24,"Cust-2060 Orlando, Florida Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","4,800.00",40000,,1684.3,Vendor Arranged,Cust-2060,,,
49560484,Produce,2021/1/26 13:00,2021/1/26,PR49560484,0,Pending Fulfillment,2021/2/2,,,7,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",40952,,372,Vendor Arranged,Cust-2199,,,
49560990,Produce,2021/1/26 13:10,2021/1/26,PR49560990,0,Pending Billing,2021/1/29,2021/1/29,2021/2/1,3,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101994 Nash Produce LLC,CR10001,"-1,500.00","2,867.50",40000,40000,1275,FA Arranged,Cust-2078,,,
49575877,Produce,2021/1/26 21:25,2021/1/26,PR49575877,0,Pending Billing,2021/2/1,2021/2/1,2021/2/2,6,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101025 Gumz Muck Farms LLC,CR10024,-776.81,776.81,40000,40000,251,FA Arranged,Cust-2248,,,
49577601,Produce,2021/1/27 8:25,2021/1/27,PR49577601,0,Pending Billing,2021/2/1,,,5,"Cust-2199 New York, New York Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,400.00",40000,40000,609.045,Vendor Arranged,Cust-2199,,,
49577605,Produce,2021/1/27 8:30,2021/1/27,PR49577605,0,Pending Fulfillment,2021/2/3,,,7,"Cust-2199 New York, New York Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,400.00",40000,,609.045,Vendor Arranged,Cust-2199,,,
49577606,Produce,2021/1/27 8:35,2021/1/27,PR49577606,0,Pending Billing,2021/2/1,,,5,"Cust-2205 Neptune, NJ Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,000.00",40068,40068,415.5,Vendor Arranged,Cust-2205,,,
49578421,Produce,2021/1/27 10:15,2021/1/27,PR49578421,0,Pending Fulfillment,2021/2/1,2021/2/1,,5,Cust-2247 Indianapolis Co-op,V-100983 Feeding Florida,CR10024,"-1,500.00","1,750.00",37500,,1084,FA Arranged,Cust-2247,,,
49578638,Produce,2021/1/27 11:45,2021/1/27,PR49578638,0,Pending Billing,2021/1/28,2021/1/28,2021/1/30,1,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10057,"-1,500.00","4,900.00",42000,42000,1793,FA Arranged,Cust-2271,,,
49579076,Produce,2021/1/27 12:05,2021/1/27,PR49579076,0,Pending Billing,2021/1/29,2021/1/29,2021/2/1,2,"Cust-2199 New York, New York Food Bank (FB)",V-101003 Feeding The Carolinas,CR10001,"-1,500.00","3,073.50",31500,31500,745,FA Arranged,Cust-2199,,,
49579342,Produce,2021/1/27 13:25,2021/1/27,PR49579342,0,Pending Billing,2021/2/1,,,5,"Cust-2093 Battle Creek, MI Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,500.00",41600,41600,689.8,Vendor Arranged,Cust-2093,,,
49579343,Produce,2021/1/27 13:35,2021/1/27,PR49579343,0,Pending Billing,2021/1/29,2021/1/29,2021/2/1,2,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101024 Feeding Washington,CR10001,"-1,500.00","4,015.90",41895,41895,1553,FA Arranged,Cust-2078,,,
49579347,Produce,2021/1/27 13:55,2021/1/27,PR49579347,0,Pending Billing,2021/2/1,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49579348,Produce,2021/1/27 14:05,2021/1/27,PR49579348,0,Pending Billing,2021/2/1,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",41600,41600,580.2,Vendor Arranged,Cust-2086,,,
49579349,Produce,2021/1/27 14:10,2021/1/27,PR49579349,0,Pending Billing,2021/2/1,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49579350,Produce,2021/1/27 14:15,2021/1/27,PR49579350,0,Pending Billing,2021/2/1,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,42000,580.2,Vendor Arranged,Cust-2086,,,
49580059,Produce,2021/1/27 14:35,2021/1/27,PR49580059,0,Pending Billing,2021/1/29,2021/1/30,2021/2/1,2,Cust-2271 Austin Co-op,V-103279 C & W Farms,CR10001,"-1,500.00","1,831.20",40000,40000,604,FA Arranged,Cust-2035,,,
49580067,Produce,2021/1/27 15:20,2021/1/27,PR49580067,0,Pending Fulfillment,2021/2/1,2021/2/1,2021/2/3,5,Cust-2245 Philadelphia Co-op,V-100983 Feeding Florida,CR10032,"-1,500.00","2,610.66",37500,,1086,FA Arranged,Cust-2245,,,
49581272,Produce,2021/1/27 15:15,2021/1/27,PR49581272,0,Pending Fulfillment,2021/1/29,2021/1/29,2021/2/1,2,Cust-2245 Philadelphia Co-op,V-100983 Feeding Florida,CR10032,"-1,500.00","2,599.80",37500,,1086,FA Arranged,Cust-2245,,,
49582077,Produce,2021/1/27 15:50,2021/1/27,PR49582077,0,Pending Billing,2021/1/29,2021/1/30,2021/2/2,2,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","4,545.81",42000,42000,1401,FA Arranged,Cust-2023,,,
49582078,Produce,2021/1/27 15:50,2021/1/27,PR49582078,0,Pending Fulfillment,2021/2/1,2021/2/1,2021/2/4,5,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","4,528.28",42000,,1463,FA Arranged,Cust-2023,,,
49599311,Produce,2021/1/28 7:25,2021/1/28,PR49599311,0,Pending Fulfillment,2021/1/30,2021/1/30,2021/2/1,2,"Cust-2001 Albuquerque, New Mexico Food Bank (FB)",V-103043 Collaborative For Fresh Produce,CR10032,"-1,500.00","2,960.80",36000,,956,FA Arranged,Cust-2001,,,
49599809,Produce,2021/1/28 7:55,2021/1/28,PR49599809,0,Pending Fulfillment,2021/2/8,2021/2/8,,11,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-101018 Hamerski Farms Inc.,CR10077,"-1,500.00","2,668.43",40000,,853,FA Arranged,Cust-2083,,,
49599810,Produce,2021/1/28 7:55,2021/1/28,PR49599810,0,Pending Billing,2021/2/1,2021/2/1,2021/2/3,4,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-101018 Hamerski Farms Inc.,CR10032,"-1,500.00","3,385.00",40000,40000,853,FA Arranged,Cust-2083,,,
49599811,Produce,2021/1/28 7:56,2021/1/28,PR49599811,0,Pending Fulfillment,2021/2/15,,,18,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-101018 Hamerski Farms Inc.,CR10077,"-1,500.00","2,668.43",40000,,853,FA Arranged,Cust-2083,,,
49600144,Produce,2021/1/28 9:05,2021/1/28,PR49600144,0,Pending Fulfillment,2021/1/29,2021/1/29,2021/2/1,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-103043 Collaborative For Fresh Produce,CR10034,"-1,500.00","3,345.36",36000,,1272,FA Arranged,Cust-2018,Cust-2096,Cust-2112,Cust-2116
49600152,Produce,2021/1/28 9:35,2021/1/28,PR49600152,0,Pending Fulfillment,2021/2/4,2021/2/4,2021/2/5,7,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101025 Gumz Muck Farms LLC,CR10024,-867.81,867.81,40000,,251,FA Arranged,Cust-2248,,,
49600250,Produce,2021/1/28 9:45,2021/1/28,PR49600250,0,Pending Billing,2021/2/1,2021/2/1,2021/2/2,4,"Cust-2051 Nashville, Tennessee Food Bank (FB)",V-100755 WILK FARMS,CR10032,"-1,500.00","2,773.74",40000,40000,754,FA Arranged,Cust-2051,,,
49600606,Produce,2021/1/28 9:50,2021/1/28,PR49600606,0,Pending Billing,2021/1/29,2021/1/29,2021/2/1,1,"Cust-2212 Shreveport, Louisiana Food Bank (FB)",V-101994 Nash Produce LLC,CR10024,"-1,500.00","2,895.00",40000,40000,1050,FA Arranged,Cust-2212,,,
49600608,Produce,2021/1/28 9:55,2021/1/28,PR49600608,0,Pending Billing,2021/2/2,2021/2/2,2021/2/3,5,"Cust-2051 Nashville, Tennessee Food Bank (FB)",V-101994 Nash Produce LLC,CR10024,"-1,500.00","1,620.42",40000,40000,582,FA Arranged,Cust-2051,,,
49600741,Produce,2021/1/28 10:45,2021/1/28,PR49600741,0,Pending Fulfillment,2021/2/3,,,6,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",28640,,580.2,Vendor Arranged,Cust-2086,,,
49600971,Produce,2021/1/28 10:35,2021/1/28,PR49600971,0,Pending Fulfillment,2021/2/2,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",41760,,580.2,Vendor Arranged,Cust-2086,,,
49600972,Produce,2021/1/28 10:40,2021/1/28,PR49600972,0,Pending Fulfillment,2021/2/2,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,,580.2,Vendor Arranged,Cust-2086,,,
49600973,Produce,2021/1/28 10:50,2021/1/28,PR49600973,0,Pending Fulfillment,2021/2/3,,,6,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",42000,,580.2,Vendor Arranged,Cust-2086,,,
49601202,Produce,2021/1/28 11:05,2021/1/28,PR49601202,0,Pending Billing,2021/1/29,2021/2/1,2021/2/4,1,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","5,664.11",40600,40600,1981,FA Arranged,Cust-2023,,,
49601203,Produce,2021/1/28 11:05,2021/1/28,PR49601203,0,Pending Billing,2021/1/29,2021/1/29,2021/2/2,1,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10024,"-1,500.00","5,535.60",42000,42000,1952,FA Arranged,Cust-2023,,,
49602644,Produce,2021/1/28 13:40,2021/1/28,PR49602644,0,Pending Fulfillment,2021/2/1,2021/2/1,2021/2/4,4,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-100823 California Association Of Food Banks,CR10032,"-1,500.00","4,400.00",42500,,1656,FA Arranged,Cust-2083,,,
49606557,Produce,2021/1/28 14:25,2021/1/28,PR49606557,0,Pending Billing,2021/2/1,,,4,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,650.00",41120,41120,1117,Vendor Arranged,Cust-2014,,,
49607380,Produce,2021/1/28 15:55,2021/1/28,PR49607380,0,Pending Fulfillment,2021/2/22,,,25,"Cust-2199 New York, New York Food Bank (FB)",V-100823 California Association Of Food Banks,CR10034,"-1,500.00","7,505.13",40000,,2923,FA Arranged,Cust-2199,,,
